HD  28497 04:29:06.9 -13:02:55 26/08/1991 09:32:32  2700.0 28497aa.fit   
HD  30076 04:44:05.2 -08:30:13 04/02/1990 01:33:20  4500.0 30076zd.fit   
HD  30076 04:44:05.2 -08:30:13 18/01/1992 00:52:26  3600.0 30076bd.fit   
HD  30076 04:44:05.2 -08:30:13 21/09/1996 06:40:53  3000.0 30076da.fit   
HD  32343 05:06:08.4  59:01:16 06/02/1995 23:20:12  1078.0 f32343b.fit   
HD  33328 05:09:08.7 -08:45:15 04/02/1990 02:53:55  1200.0 33328zd.fit   
HD  33328 05:09:08.7 -08:45:15 16/01/1992 01:25:44  1800.0 33328bb.fit   
HD  33328 05:09:08.7 -08:45:15 21/09/1996 07:45:27   840.0 33328da.fit   
HD  35411 05:24:28.6 -02:23:49 16/01/1992 03:11:29  1200.0 35411bb.fit   
HD  35439 05:24:44.8   1:50:47 19/01/1992 01:30:22  2400.0 35439be.fit   
HD  36576 05:33:31.6  18:32:25 06/02/1995 20:52:28  1720.0 f36576b.fit   
HD  37202 05:37:38.6  21:08:33 01/10/1992 04:09:19   300.0 b37202i.fit   
HD  37202 05:37:38.6  21:08:33 05/09/1992 03:46:34   900.0 a37202c.fit   
HD  37202 05:37:38.6  21:08:33 06/02/1995 18:45:56   155.0 f37202a.fit   
HD  37202 05:37:38.6  21:08:33 07/09/1992 04:05:59   300.0 a37202h.fit   
HD  37202 05:37:38.6  21:08:33 12/11/1994 04:31:18   392.0 e37202b.fit   
HD  37202 05:37:38.6  21:08:33 16/09/1999 03:43:01   567.0 q37202a.fit   
HD  37202 05:37:38.6  21:08:33 19/01/1992 01:11:58   900.0 37202be.fit   
HD  37202 05:37:38.6  21:08:33 21/09/1999 04:01:43   251.0 q37202e.fit   
HD  37202 05:37:38.6  21:08:33 30/01/1996 23:43:49   747.0 j37202c.fit   
HD  37490 05:39:11.1   4:07:17 03/02/1990 02:35:43  1800.0 37490ze.fit   
HD  37490 05:39:11.1   4:07:17 18/01/1992 01:56:25  1800.0 37490bd.fit   
HD  37795 05:39:38.9 -34:04:27 16/01/1992 03:35:21   600.0 37795bb.fit   
HD  41335 06:04:13.4 -06:42:33 04/02/1990 03:19:04  3000.0 41335zd.fit   
HD  41335 06:04:13.4 -06:42:33 06/02/1995 20:09:40  1599.0 f41335b.fit   
HD  41335 06:04:13.4 -06:42:33 06/03/1996 01:07:35  1200.0 41335ca2.fit  
HD  41335 06:04:13.4 -06:42:33 17/01/1992 02:44:01  3000.0 41335bc.fit   
HD  41335 06:04:13.4 -06:42:33 20/01/1992 03:15:07  3600.0 41335bf.fit   
HD  44458 06:21:24.6 -11:46:24 02/02/1990 02:37:45  5100.0 44458zf.fit   
HD  44458 06:21:24.6 -11:46:24 18/01/1992 03:30:41  2700.0 44458bd.fit   
HD  45725 06:28:48.9 -07:01:59 06/02/1990 00:46:21  1800.0 45725zc.fit   
HD  45725 06:28:48.9 -07:01:59 08/03/1996 03:56:05   720.0 45725cd.fit   
HD  45725 06:28:48.9 -07:01:59 16/01/1992 03:50:30  3600.0 45725bb.fit   
HD  45995 06:31:09.4  11:15:03 06/02/1995 22:01:27  1598.0 f45995b.fit   
HD  47054 06:36:35.3 -05:12:40 04/02/1990 04:25:40  3600.0 47054zd.fit   
HD  47054 06:36:35.3 -05:12:40 08/03/1996 04:18:01   900.0 47054cd.fit   
HD  47054 06:36:35.3 -05:12:40 18/01/1992 04:26:01  2700.0 47054bd.fit   
HD  48917 06:44:28.3 -31:04:14 03/02/1990 03:12:42  2700.0 48917ze.fit   
HD  48917 06:44:28.3 -31:04:14 08/03/1996 04:40:29  1200.0 48917cd.fit   
HD  48917 06:44:28.3 -31:04:14 19/01/1992 03:41:13  3000.0 48917be.fit   
HD  50013 06:49:50.4 -32:30:31 02/02/1990 01:57:13  1320.0 50013zf.fit   
HD  50013 06:49:50.4 -32:30:31 15/01/1992 02:58:10  1800.0 50013ba.fit   
HD  54309 07:07:22.5 -23:50:25 06/02/1990 01:55:05  3600.0 54309zc.fit   
HD  54309 07:07:22.5 -23:50:25 15/01/1992 03:34:00  3600.0 54309ba.fit   
HD  56014 07:14:15.1 -26:21:09 08/03/1996 05:12:44   600.0 56014cd.fit   
HD  56014 07:14:15.1 -26:21:09 20/01/1992 04:17:48  1800.0 56014bf.fit   
HD  56139 07:14:48.6 -26:46:22 03/02/1990 04:05:22  1800.0 56139ze.fit   
HD  56139 07:14:48.6 -26:46:22 15/01/1992 04:43:03  1800.0 56139ba.fit   
HD  57219 07:18:38.2 -36:44:34 06/02/1990 03:00:29  1800.0 57219zc.fit   
HD  57219 07:18:38.2 -36:44:34 19/01/1992 05:35:01  1800.0 57219be.fit   
HD  58050 07:24:27.7  15:31:02 06/02/1995 22:37:00  2265.0 f58050b.fit   
HD  58050 07:24:27.7  15:31:02 20/02/1996 22:07:50  8990.0 j58050f.fit   
HD  58050 07:24:27.7  15:31:02 21/02/1996 21:19:38  6352.0 j58050g2.fit  
HD  58343 07:24:40.0 -16:12:04 04/02/1990 05:29:33  2700.0 58343zd.fit   
HD  58343 07:24:40.0 -16:12:04 19/01/1992 04:34:14  3000.0 58343be.fit   
HD  58978 07:26:59.4 -23:05:10 06/02/1990 03:33:46  3600.0 58978zc.fit   
HD  58978 07:26:59.4 -23:05:10 17/01/1992 04:15:22  3600.0 58978bc.fit   
HD  60606 07:33:50.9 -36:20:19 06/02/1990 04:37:31  3600.0 60606zc.fit   
HD  60606 07:33:50.9 -36:20:19 20/01/1992 04:56:14  2700.0 60606bf.fit   
HD  63462 07:48:05.1 -25:56:14 02/02/1990 04:27:32  1500.0 63462zf.fit   
HD  63462 07:48:05.1 -25:56:14 16/01/1992 05:02:08  2400.0 63462bb.fit   
HD  66194 07:58:50.5 -60:49:28 07/02/1990 02:31:36  3600.0 66194zb.fit   
HD  66194 07:58:50.5 -60:49:28 20/01/1992 05:43:49  1601.0 66194bf.fit   
HD  68980 08:13:29.5 -35:53:59 03/02/1990 04:47:04  1800.0 68980ze.fit   
HD  68980 08:13:29.5 -35:53:59 15/01/1992 05:17:02  3000.0 68980ba.fit   
HD  75311 08:46:42.7 -56:46:11 03/02/1990 05:24:22  1800.0 75311ze.fit   
HD  75311 08:46:42.7 -56:46:11 17/01/1992 05:31:50  1800.0 75311bc.fit   
HD  77320 09:00:22.1 -43:10:24 07/02/1990 03:45:40  4500.0 77320zb.fit   
HD  77320 09:00:22.1 -43:10:24 18/01/1992 05:14:47  3600.0 77320bd.fit   
HD  83953 09:41:16.9 -23:35:30 02/02/1990 05:15:25  1800.0 83953zf.fit   
HD  83953 09:41:16.9 -23:35:30 17/01/1992 06:06:27  2400.0 83953bc.fit   
HD  86612 09:59:06.0 -23:57:01 03/02/1990 06:43:54  5400.0 86612ze.fit   
HD  86612 09:59:06.0 -23:57:01 15/01/1992 06:11:53  5400.0 86612ba.fit   
HD  88661 10:11:46.3 -58:03:38 06/02/1990 05:56:42  4500.0 88661zc.fit   
HD  88661 10:11:46.3 -58:03:38 06/03/1996 03:39:48  2100.0 88661ca.fit   
HD  88661 10:11:46.3 -58:03:38 17/01/1992 06:51:37  3600.0 88661bc.fit   
HD  89080 10:33:44.3 -70:02:16 20/01/1992 06:18:10   900.0 89080bf.fit   
HD  91120 10:30:59.7 -13:35:17 04/02/1990 06:20:52  3600.0 91120zd.fit   
HD  91120 10:30:59.7 -13:35:17 18/01/1992 06:18:18  2700.0 91120bd.fit   
HD  91465 10:32:01.4 -61:41:07 02/02/1990 05:59:12   600.0 91465zf.fit   
HD  91465 10:32:01.4 -61:41:07 06/03/1996 04:32:08   240.0 91465ca.fit   
HD  91465 10:32:01.4 -61:41:07 15/01/1992 07:45:58  1200.0 91465ba.fit   
HD 105435 12:08:21.5 -50:43:20 03/02/1990 08:19:31   900.0 105435ze.fit  
HD 105435 12:08:21.5 -50:43:20 06/03/1996 04:49:24    55.0 105435ca.fit  
HD 105435 12:08:21.5 -50:43:20 15/01/1992 08:10:02   600.0 105435ba.fit  
HD 105435 12:08:21.5 -50:43:20 27/08/1991 23:20:46   600.0 105435ac.fit  
HD 105521 12:08:54.4 -41:13:53 06/03/1996 05:02:53  1800.0 105521ca.fit  
HD 109387 12:33:28.9  69:47:17 07/02/1995 01:27:38   318.0 f109387c.fit  
